PC1,PC2,cluster
5.260333185216467,1.2983314147019014,0
-2.12001151385258,-1.015386434275696,1
3.991982735189292,-3.4731787021285188,0
-1.3074627592873649,-1.802422773053161,1
4.689296544464736,-3.8490679482150294,0
0.49137504494105744,0.24134775893934649,0
-0.557623094819246,2.2677112739429846,1
-5.600670514569797,0.8273132403363239,1
-4.577056581404396,-1.0504025913876047,1
-3.8638400809757116,0.615879319348302,1
-0.4736024071016425,-1.3140125730621048,1
1.4246309825632846,-0.3224453556528493,0
-2.0238431514224327,-1.8037252621933264,1
0.36326528807794967,4.032947245562367,0
5.1130204793216,-0.21646069751576005,0
0.9329548815039874,-2.369861533206463,0
1.3714374280270358,-3.0516159104340073,0
4.2155036390240985,1.9511073753606822,0
4.9625528904294605,1.0088272668411762,0
-1.5067268356603334,1.6691447593058044,1
-1.8232716006619158,0.04921754396880025,1
6.745580368775279,-4.764519626650942,0
-4.048282544328072,0.30406717504931413,1
-2.1713578142319396,-2.1133458980823594,1
-2.667405574300378,-1.1982545142869316,1
-1.995862014562935,2.9616071289052353,1
-1.6707783107805256,3.381977650014789,1
1.6074147030603971,-1.5691068889429753,0
-5.641171495768646,1.704791673760043,1
-4.088086618332648,-0.0008758172656236332,1
1.9711490433293462,0.6998535866058117,0
-5.08989288923726,-0.021524168464589134,1
5.12379088186111,0.4565846897969443,0
2.7574573845431214,6.914627730409219,0
-5.698582545256512,2.946911201197618,1
0.8803907070246428,-3.096802245911909,0
3.3896830931884274,-2.3299124729111904,0
-0.7830621787394992,0.8198192600523619,1
6.376121506385449,3.195942766525848,0
1.0041688106751803,-4.53918553405924,0
5.743155158707293,-0.6240585664098026,0
2.611173013147911,-3.496546760947661,0
-4.265814481573595,1.8699109107006233,1
0.7356398645360829,1.2690762978297787,0
-0.4721915517239136,-3.2318820473329217,1
-2.922552960503693,0.9614825266142495,1
1.06886541244344,-1.781675798787852,0
-1.3225713229185636,2.0569550229255116,1
-4.158124003942462,-0.3369528772491141,1
